result
123．おねえさん(oneesan) : elder sister. かのじょはあなたのおねえさんですか : Is she your sister?
124．おばさん(obasan) : aunt. あなたのおばさんは何をしていますか : What does your aunt do?
125．おばあさん(obaasan) : grandmother. あなたのおばあさんはなんさいですか : How old is your grandmother?
126．おふろ(ofuro) : bath. おふろにはいりたいです : I want to take a bath
"127．おべんとう(obentou) : bento, Japanese box lunch. おべんとうをつくります : I will make bento"
"128．おぼえる(oboeru) : to memorize, to remember. なまえをおぼえる : Memorize the name"
129．おまわりさん(omawarisan) : police officer. おまわりさんにみちをたずねる : Ask the police officer for directions
130．おもい(omoi) : heavy. これはおもいです : This is heavy
131．おもしろい(omoshiroi) : interesting. この本はおもしろいです : This book is interesting
132．およぐ(oyogu) : to swim. うみでおよぎます : I swim in the ocean
"133．おりる(oriru) : to get off, to alight (e.g. from bus). バスをおりる : Get off the bus"
"134．おわる(owaru) : to finish, to end. なつがおわりました : Summer has ended"
135．おんがく(ongaku) : music. おんがくをききます : I listen to music
"136．おんな(onna) : woman, female. 私はおんなです : I’m a woman"
137．おんなのこ(onnanoko) : girl. あのおんなのこは 8 さいです : That girl is 8 years old
138．がいこく(gaikoku) : foreign country. がいこくに行きます : I will go abroad
139．がいこくじん(gaikokujin) : foreigner. 彼はがいこくじんです : He is a foreigner
140．かいしゃ(kaishya) : company. かいしゃをつくります : I will establish a company
"141．かいだん(kaidan) : stairs, stairway. かいだんをのぼる : Climb the stairs"
142．かいもの(kaimono) : shopping. かいものに行きます : I will go shopping
143．かう(kau) : to buy. この本をかいます : I will buy this book
144．かえす(kaesu) : to return (something). としょかんに本をかえします : I return the book to the library
"145．かえる(kaeru) : to return , to go home. いえにかえります : I go home"
146．かお(kao) : face. かのじょのかおはかわいいです : Her face is cute
147．かかる(kakaru) : to take (e.g. time or money). おかねがかかる : It costs money
148．かぎ(kagi) : key. かぎをかける : Lock the door
149．かく(kaku) : to write. にっきをかきます : Write a diary
150．がくせい(gakusei) : student. 私はがくせいです : I’m a student
"151．かける(kakeru) : to hang up (e.g. a coat, a picture on the wall). コートをハンガーにかける : Hang the coat on the hanger"
152．かける(kakeru) : to make (a call). でんわをかける : Make a call
153．かさ(kasa) : umbrella. かさをさす : Put up an umbrella
154．かす(kasu) : to lend. 私は彼にかねをかしました : I lent him money
155．かぜ(kaze) : wind. かぜがふく : The wind is blowing
"156．かぜ(kaze) : common cold, flu. かぜをひきました : I caught a cold"
"157．かた(kata) : person, lady, gentleman"
158．かぞく(kazoku) : family. かぞくは何人いますか : How many people are there in your family?
"159．かたかな(katakana) : katakana, angular Japanese syllabary used primarily for loanwords"
160．がっこう(gakkou) : school. がっこうへ行きます : I go to school
161．カップ(kappu) : cup. カップをかいます : I buy a cup
"162．かてい(katei) : home, family, household. たのしいかてい : Happy family"
163．かど(kado) : corner
164．かばん(kaban) : bag. あたらしいかばんをかいます : I will buy a new bag
165．かびん(kabin) : (flower) vase. かびんをこわしました : I broke the vase
"166．かぶる(kaburu) : to put on (one’s head), to wear. ぼうしをかぶります : Wear a hat"
167．かみ(kami) : paper. うすいかみ : Thin paper
168．カメラ(kamera) : camera. あたらしいカメラがほしいです : I want a new camera
169．かようび(kayoubi) : Tuesday. 今日はかようびです : Today is Tuesday
170．からい(karai) : spicy. それはからいです : That’s spicy
171．からだ(karada) : body. からだがよわい : Weak body
172．かりる(kariru) : to borrow. 本をかりる : Borrow a book
173．かるい(karui) : light (i.e. not heavy). このパソコンはかるいです : This computer is light
174．カレー(karee) : curry. このカレーはおいしいです : This curry is delicious
175．カレンダー(karendaa) : calendar. カレンダーをかべにかけます : Hang the calendar on the wall
176．かわ(kawa) : river. そのかわはおおきいです : This river is big
"177．～がわ(gawa) : side (of something, or taking someone’s side). ひだりがわ : Left side"
"178．かわいい(kawaii) : cute, adorable. あのおんなのこはかわいいです : That girl is cute"
"179．かんじ(kanji) : Chinese characters, kanji. かんじがむずかしいです : Kanji is difficult"
180．き(ki) : tree. このきはおおきいです : This tree is big
"181．きいろ(kiiro) : yellow, amber. きいろのかみ : Yellow paper"
182．きいろい(kiiroi) : yellow (adj). きいろくなる : To turn yellow
"183．きえる(kieru) : to vanish, to disappear. そらにきえる : To vanish into the air"
"184．きく(kiku) : to hear, to listen, to ask. CD をきく : Listen to CD / いけんをきく : Ask for opinion"
185．きた(kita) : north. きたをむく : Face north
186．ギター(gitaa) : guitar. ギターをひきます : Play the guitar
187．きたない(kitanai) : dirty. 私のへやはきたないです : My room is dirty
188．きっさてん(kissaten) : coffee shop. きっさてんへ行きます : I go to the coffee shop
189．きって(kitte) : stamp (postage). きってをかいます : I buy stamps
190．きっぷ(kippu) : ticket. きっぷをうります : Sell tickets
191．きのう(kinou) : yesterday. きのうはかようびです : Yesterday is Tuesday
192．きゅう(kyuu) : 9
193．ぎゅうにく(gyuuniku) : beef. ぎゅうにくが好きです : I like beef
194．ぎゅうにゅう(gyuunyuu) : (cow’s) milk. ぎゅうにゅうを飲みます : I drink milk
195．きょう(kyou) : today. きょうはあついです : It’s hot today
196．きょうしつ(kyoushitsu) : classroom. きょうしつで食べます : I eat in the classroom
"197．きょうだい(kyoudai) : siblings, brothers. 彼はきょうだいがいますか : Does he have any brothers?"
198．きょねん(kyonen) : last year. きょねん彼にあいました : I met him last year
"199．きらい(kirai) : disliked, hated. 私はいぬがきらいです : I hate dogs"
200．きる(kiru) : to cut. かみをきる : To cut the hair
201．きる(kiru) : to wear. ふくをきる : To wear clothes
"202．きれい(kirei) : beautiful, clean. かのじょはきれいです : She is beautiful / このかわのみずはきれいです : The water in this river is clean"
203．キロ/キログラム(kiro/kiroguramu) : kilogram. 100キログラム : 100kg
204．キロ/キロメートル(kiro/kiromeetoru) : kilometre. 1キロメートル泳ぎます : I swim 1km
205．ぎんこう(ginkou) : bank. 私はぎんこうへ行きました : I went to the bank
206．きんようび(kinyoubi) : Friday. あしたはきんようびです : Tomorrow is Friday
207．く(ku) : 9
208．くすり(kusuri) : medicine. くすりを飲みます : I take medicine
209．くだもの(kudamono) : fruit. くだものを食べます : I eat fruit
210．くち(kuchi) : mouth. くちをだす : To interfere in a matter
211．くつ(kutsu) : shoes. くつをはく : To put on one’s shoes
"212．くつした(kutsushita) : socks, stockings. くつしたをぬぐ : To take off one’s stockings"
213．くに(kuni) : country. くにへかえります : I will return to my country
"214．くもり(kumori) : cloudiness, cloudy weather. きょうはくもりです : It’s cloudy today"
"215．くもる(kumoru) : to get cloudy, to become overcast. そらがくもる : The sky becomes overcast"
216．くらい(kurai) : dark. ここはくらいです : It’s dark here
217．クラス (kurasu) : class. 彼はクラスでいちばんです : He is top of the class
218．グラム (guramu) : gram. 100グラム : 100 gram
219．くる (kuru) : to come. あなたはいつきますか : When will you come?
220．くるま (kuruma) : car. くるまをかいました : I bought a car
221．くろ(kuro) : black (noun). くろビール : Dark beer
222．くろい(kuroi) : black (adjective). くろいふくをきます : I wear black clothes
223．けいかん(keikan) : police officer. 私はけいかんです : I’m a police officer
224．けさ(kesa) : this morning. けさはあめでした : It was raining this morning
225．けす(kesu) : to turn off power. でんきをけします : I turn off the light
"226．けっこう(kekkou) : fine, nice. それでけっこうです : That’s fine"
227．けっこん（する）(kekkon(suru)) : marriage. 私はけっこんしたいです : I want to get marriage
228．げつようび(getsuyoubi) : Monday. きょうはげつようびです : Today is Monday
"229．げんかん(genkan) : entrance, front door. げんかんでくつをぬぎます : I take off my shoes at the front door"
"230．げんき(genki) : healthy, well. おげんきですか : How are you?"
231．～こ(ko) : counter for small compact objects
232．ご(go) : five
233．～ご(go) : language. えいご : English
234．こうえん(kouen) : park. こうえんに行きます : I will go to the park
"235．こうさてん(kousaten) : crossing, intersection. こうさてんを左にまがる : Turn left at the intersection"
236．こうちゃ(koucha) : black tea. こうちゃを飲みます : I drink black tea
237．こうばん(kouban) : police box. 私はこうばんではたらきたいです: I want to work at a police box
238．こえ(koe) : voice. こえをかける : To call out / To start talking
239．コート(kotoo) : coat. コートをきる : To wear a coat
240．コーヒー(koohii) : coffee. コーヒーを飲みません : I don’t drink coffee
"241．ここ(koko) : here, this place. ここはくらいです : It’s dark here"
"242．ごご(gogo) : afternoon, p.m. ごご 4 時にかえります : I will return at 4 p.m."
"243．ここのか(kokonoka) : nine days, the ninth day of the month"
244．ここのつ(kokonotsu) : nine
"245．ごぜん(gozen) : morning, a.m. 私はごぜん 6 時にがっこうに行きました : I went to school at 6 a.m."
246．こたえる(kotaeru) : to answer. クイズにこたえます : I will answer the quiz
"247．こちら(kochira) : this direction, this person. こちらはたなかです : This is Tanaka / こちらへどうぞ : This way, please."
"248．こっち(kocchi) : this direction, this person. こっちを見る : To look over here"
249．コップ(koppu) : cup. コップをかいました : I bought a cup
250．ことし(kotoshi) : this year. ことしはあついです : It’s hot this year
251．ことば(kotoba) : word. ことばをはなす : To express in words
252．こども(kodomo) : child. こどもとあそびます : I play with children
253．この(kono) : this ~ (something near the speaker). この本はおもしろいです : This book is interesting
"254．ごはん(gohan) : cooked rice, meal. ごはんを食べます : Eat rice / Have a meal"
255．コピー・する(kopiisuru) : copy. てがみをコピーします : I copy the letter
256．こまる(komaru) : to be troubled. それはこまる : That will be trouble
"257．これ(kore) : this (indicating an item near the speaker, the action of the speaker, or the current topic). これはなんですか : What is this?"
258．こんげつ(kongetsu) : this month. こんげつはいそがしいです : I’m busy this month
259．こんしゅう(konshyuu) : this week. こんしゅうはさむいです : It’s cold this week
"260．こんな(konna) : such, like this. こんなあめのひはでかけません : I don’t go out on such a rainy day"
"261．こんばん (konban) : tonight, this evening. こんばんでんわします : I’ll call you tonight"
"262．さあ (saa) : well now, there we go, all right"
"263．さいふ (saifu) : purse, wallet. さいふをなくしました : I lost my wallet"
264．さかな (sakana) : fish. さかなをつる : To catch a fish
"265．さき (saki) : first, earlier. おさきにしつれいします : Pardon me for leaving first"
266．さく (saku) : to bloom. はながさく : The flower blooms
"267．さくぶん (sakubun) : composition, essay, paper. さくぶんをかきます : I write a paper."
"268．さす (sasu) : to hold up (an umbrella), to point. かさをさす : To hold up an umbrella / ゆびをさす : To point at"
269．～さつ (~satsu) : counter for books. 本をいっさつかいました : I bought a book
"270．ざっし (zasshi) : journal, magazine. ざっしをよみます : I read magazine"
271．さとう(satou) : sugar. さとうをいれる : To add sugar
"272．さむい(samui) : cold (weather). きょうはさむいですね : It’s cold today, right?"
273．さらいねん(sarainen) : year after next. 私はさらいねん、日本に行きます : I will go to Japan the year after next
"274．～さん(san) : Mr., Mrs., Miss, Ms. (placed after a person’s name)"
275．さん(san) : 3
"276．さんぽ（する）(sanpo(suru)) : walk, stroll. さんぽに行く : To go for a walk"
277．し(shi) : 4
"278．～じ(ji) : hour, o’clock. けさ 6 じ におきました : I got up at 6 o’clock this morning"
279．しお(shio) : salt. しおをいれる : To add salt
"280．しかし(shikashi) : however, but. ふゆはさむいです。しかし、私はふゆが好きです : It’s cold in winter. However, I like winter."
281．じかん(jikan) : time. じかんがかかります : This will take some time
282．～じかん(jikan) : ~ hour. いちにちに 8 じかんはたらきます : I work 8 hours a day
"283．しごと(shigoto) : work, job. しごとをやめたいです : I want to quit my job"
284．じしょ(jisho) : dictionary. じしょをひきます : Look up dictionary
285．しずか(shizuka) : quiet. ここはしずかです : It’s quiet here
"286．した(shita) : below, down. したを見る : To look down"
287．しち(shichi) : 7
288．しつもん(shitsumon) : question. しつもんがあります : I have a question
289．じてんしゃ(jitensha) : bicycle. じてんしゃをのる : To ride a bicycle
290．じどうしゃ(jidousha) : automobile. じどうしゃをかいました : I bought an automobile
"291．しぬ(shinu) : to die, to pass away. びょうきでしぬ : Die of a disease"
292．じびき(jibiki) : dictionary. じびきをひく : Look up dictionary
"293．じぶん(jibun) : myself, yourself, oneself. じぶんのことはじぶんでやります : I do my own things"
"294．しまる(shimaru) : to be shut, to be closed, to close. ドアがしまる : The door closes"
"295．しめる(shimeru) : to close, to shut. まどをしめる : To close the window"
"296．しめる(shimeru) : to tie, to wear (necktie). ネクタイをしめる : To tie a necktie"
"297．じゃ/じゃあ(jya/jyaa) : then, well, so. じゃあ日本に行きますか : So will you go to Japan?"
"298．しゃしん(shashin) : photograph, picture. しゃしんをとります : I take a picture"
299．シャツ(shatsu) : shirt. シャツをきる : To wear a shirt
300．シャワー(shawaa) : shower. シャワーをあびる : To take a shower
301．じゅう(jyu) : 10
302．じゅぎょう(jyuggyou) : lesson. じゅぎょうがおわりました : The lesson is over
303．しゅくだい(shyukudai) : homework. しゅくだいをだします : I submit the homework
304．じょうず(jyouzu) : good (at). 彼はりょうりがじょうずです : He is good at cooking
"305．じょうぶ(jyoubu) : strong, robust. じょうぶな体 : A strong body"
306．しょうゆ(shyouyu) : soy sauce. しょうゆをかけます : Put soy sauce on something
"307．しょくどう(shyokudou) : dining room, dining hall. しょくどうでひるごはんを食べます : I will eat lunch in the dinning room"
308．しる(shiru) : to know. だれもしることができません : No one can know it
309．しろ(shiro) : white (noun). しろざとう : White sugar
310．しろい(shiroi) : white (adjective). しろいふくが好きです : I like white clothes
311．しんぶん(shinbun) : newspaper. まいあさしんぶんをよみます : I read newspaper every morning
312．すいようび(suiyoubi) : Wednesday. きょうはすいようびです : Today is Wednesday
313．すう(suu) : to smoke. たばこをすいません : I don’t smoke
314．スカート(sukaato) : skirt. スカートをはく : To wear a skirt
"315．すき(suki) : liked, interested (in). 私はねこが好きです : I like cats"
"316．すくない(sukunai) : few, a little. ここは人がすくないですね : There are few people here"
"317．すぐに(suguni) : immediately, right away. すぐに行きます : I will go immediately"
"318．すこし(sukoshi) : small quantity, little. すこしねます : I will sleep a little"
319．すずしい(suzushii) : cool. ここはとてもすずしいです : It’s very cool here
"320．～ずつ(zutsu) : apiece, each. すこしずつ : Little by little"
321．ストーブ (sutoobu) : stove. ストーブをつける : To turn on the stove
322．スプーン (supuun) : spoon. スプーンで食べる : To eat with spoon
323．スポーツ (supooshi) : sport. スポーツが好きです : I like sports
"324．ズボン (zubon) : trousers, pants. ズボンをはく : Wear pants"
"325．すむ (sumu) : to live, to reside. いなかにすむ : To live in the countryside"
326．スリッパ (surippa) : slippers. スリッパをはきます : Put on slippers
327．する (suru) : to do. しゅくだいをする : To do homework
328．すわる (suwaru) : to sit. いすにすわる : To sit on a chair
329．せ (se) : back. せをむける : To turn one’s back on / To pretend not to see
330．せいと (seito) : student. 私はせいとです : I’m a student
331．セーター (seetaa) : sweater. セーターをきる : Wear a sweater
332．せっけん (sekken) : soap. せっけんをつかいます : I use soap
333．せびろ (sebiro) : business suit. せびろをきます : I wear a business suit
"334．せまい (semai) : narrow, small. 私のいえはせまいです : My house is small"
335．ゼロ (zero) : zero
336．せん (sen) : 1000
337．せんげつ (sengetsu) :  last month. せんげつこの本をかいました : I bought this book last month
338．せんしゅう (senshyuu) : last week. せんしゅうこうえんに行きました : I went to the park last week
339．せんせい (sensei) : teacher. 私はせんせいです : I’m a teacher
"340．せんたく (sentaku) : washing, laundry. せんたくをします : Do the laundry"
"341．ぜんぶ (zenbu) : all, whole. ぜんぶ食べます : I will eat everything"
342．そうじ（する）(souzi)/ (suru) : cleaning. 私はへやのそうじをします : I will clean the room
343．そうして/そして (soushite/ soshite) : and. そしていえにかえりました : And I went home
"344．そこ (soko) : there, that place. そこはふゆです : It’s winter there"
"345．そちら (sochira) : there (place distant from the speaker, close to the listener). そちらに行きます : I will go there"
"346．そっち (socchi) : there (place distant from the speaker, close to the listener). すぐにそっちに行きます : I will go there immediately"
347．そと (soto) : outside. そとはさむいです : It’s cold outside
"348．その (sono) : that (something or someone distant from the speaker, close to the listener). そのえいがはおもしろいです : That movie is interesting"
"349．そば (soba) : near, close, beside. 彼は私のそばにすわりました : He sat beside me"
350．そら (sora) : sky. そらをとぶ : To fly in the sky
351．それ (sore) : that (indicating an item near the listener). それはなんですか : What’s that?
"352．それから (sorekara) : and then, after that. 私はそれからかいものに行きます : I will go shopping after that"
"353．それでは (soredewa) : well then. それでは、はじめましょう : Well then, let’s start"
354．だいがく (daigaku) : university. だいがくにはいりたいです : I want to enter into the university
355．たいしかん (taishikan) : embassy. たいしかんへ行きました :  I went to the embassy
356．だいじょうぶ (daijoubu) : all right. だいじょうぶですか : Are you all right?
357．だいすき (daisuki) :  like very much. 私は彼がだいすきです : I like him very much
358．たいせつ (taisetsu) : important. おかねがたいせつです : Money is important
359．だいどころ (daidokoro) : kitchen. 私はだいどころでおさらをあらいます : I wash dishes in the kitchen
360．たいへん (taihen) : very. きょうはたいへんあついです: It is very hot today
"361．たいへん (taihen) : difficult, hard. しごとはたいへんですか. Is the work difficult?"
"362．たかい (takai) : high, tall. あのやまはたかいです. That mountain is high"
363．たかい (takai) : expensive. この本はたかいです : This book is expensive
"364．～だけ (dake) : only, just, no more than. それだけです : That’s all"
"365．たくさん (takusan) : many, a lot. たくさんみずを飲みます: Drink a lot of water"
366．タクシー (takushii) : Taxi. タクシーをよぶ : To hail a taxi
"367．だす (dasu) : to take out, to publish. 本をだす :To bring out a book"
368．たつ (tatsu) : to stand. あめのなかにたつ : To stand in the rain
"369．たて (tate) : the vertical, height"
370．たてもの (tatemono) : building. あのたてものはおおきいです : That building is big
"371．たのしい (tanoshii) : fun. そのえいがはたのしいですね. That movie is fun, isn’t it?"
"372．たのむ (tanomu) : to ask, to request, to beg. 人をたのむ : To ask people"
"373．たばこ (tabako) : tobacco, cigarette. たばこをすいますか : Do you smoke?"
"374．たぶん (tabun) : perhaps, probably. たぶんあめがふるだろう: Perhaps it will rain"
375．たべもの (tabemuno) : food. あなたはどこでたべものをかいますか : Where do you buy food?
376．たべる (taberu) : to eat. おかしをたべます : Eat sweets
377．たまご (tamago) : eggs. 私はたまごをやきます : I fry eggs
378．だれ (dare) : who. あの人はだれですか : Who is that person?
"379．だれか (dareka) : someone, somebody. だれか彼をしっていますか : Does anyone know him?"
380．たんじょうび (tanzyoubi) : birthday. たんじょうびはいつですか : When is your birthday?
381．だんだん (dandan) : gradually. だんだんくらくなっていました : It was getting dark
"382．ちいさい (chiisai) : small, little. そのいぬはちいさいです : That dog is small"
"383．ちいさな (chiisana) : small, little. ちいさな人 : A small person"
"384．ちかい (chikai) : near, close. ここはえきからちかいです : This place is near the station"
"385．ちがう (chigau) : to differ (from), to be different. 私と彼はちがいます : He and I are different"
"386．ちかく (chikaku) : near, neighbourhood. 私はちかくにすんでいます : I live nearby"
387．ちかてつ (chikatetsu) : subway. ちかてつで行く : To go by subway
388．ちず (chizu) : map. ちずをかく : To draw a map
389．ちち (chichi) : father. ちちはげんきです : My father is in good health
390．ちゃいろ (chyoir0) : light brown (noun). ちゃいろのシャツをきます : I wear a light brown shirt
391．ちゃわん (chyawan) : rice bowl. ちゃわんをこわす : To break the rice bowl
392．～ちゅう (chyuu) : during (a certain time when one did or is doing something). しごとちゅう : In the midst of work
"393．ちょうど (choudo) : just, right. いまちょうどおきました : I just woke up"
"394．ちょっと (ch0tto) : just a minute, for a moment. ちょっとまってください : Please wait a minute"
395．ついたち (tsuitachi) : first day of the month
396．つかう (tsukau) : to use. ナイフをつかう : To use a knife
397．つかれる(tsukareru) : to get tired. 私はとてもつかれました : I am very tired
"398．つぎ (tsugi) : next, following. つぎはだれですか : Who’s next?"
"399．つく (tsuku) : to arrive at, to reach. 彼はいつここにつきますか？When will he arrive here?"
